"project_name"	"publication_year"	"publication_doi"	"site_name"	"latitude"	"longitude"	"geo_loc_name"	"sample_name"	"sample_host"	"sample_age"	"sample_age_doi"	"community_type"	"material"	"collection_date"	"archive"	"archive_project"	"archive_accession"
"192"	"Ozga2019"	2019	"10.1038/s41598-019-53802-1"	"Gombe National Park"	-4.69	29.62	"Tanzania"	"17C"	"Pan troglodytes schweinfurthii"	100	"10.1038/s41598-019-53802-1"	"oral"	"dental calculus"	NA	"SRA"	"PRJNA531027"	"SRS4625245"
"193"	"Ozga2019"	2019	"10.1038/s41598-019-53802-1"	"Gombe National Park"	-4.69	29.62	"Tanzania"	"18C"	"Pan troglodytes schweinfurthii"	100	"10.1038/s41598-019-53802-1"	"oral"	"dental calculus"	NA	"SRA"	"PRJNA531027"	"SRS4625250"
"194"	"Ozga2019"	2019	"10.1038/s41598-019-53802-1"	"Gombe National Park"	-4.69	29.62	"Tanzania"	"19C"	"Pan troglodytes schweinfurthii"	100	"10.1038/s41598-019-53802-1"	"oral"	"dental calculus"	NA	"SRA"	"PRJNA531027"	"SRS4625249"
"195"	"Ozga2019"	2019	"10.1038/s41598-019-53802-1"	"Gombe National Park"	-4.69	29.62	"Tanzania"	"20C"	"Pan troglodytes schweinfurthii"	100	"10.1038/s41598-019-53802-1"	"oral"	"dental calculus"	NA	"SRA"	"PRJNA531027"	"SRS4625239"
"196"	"Ozga2019"	2019	"10.1038/s41598-019-53802-1"	"Gombe National Park"	-4.69	29.62	"Tanzania"	"21C"	"Pan troglodytes schweinfurthii"	100	"10.1038/s41598-019-53802-1"	"oral"	"dental calculus"	NA	"SRA"	"PRJNA531027"	"SRS4625238"
"197"	"Ozga2019"	2019	"10.1038/s41598-019-53802-1"	"Gombe National Park"	-4.69	29.62	"Tanzania"	"22C"	"Pan troglodytes schweinfurthii"	100	"10.1038/s41598-019-53802-1"	"oral"	"dental calculus"	NA	"SRA"	"PRJNA531027"	"SRS4625237"
"198"	"Ozga2019"	2019	"10.1038/s41598-019-53802-1"	"Gombe National Park"	-4.69	29.62	"Tanzania"	"24C"	"Pan troglodytes schweinfurthii"	100	"10.1038/s41598-019-53802-1"	"oral"	"dental calculus"	NA	"SRA"	"PRJNA531027"	"SRS4625236"
"199"	"Ozga2019"	2019	"10.1038/s41598-019-53802-1"	"Gombe National Park"	-4.69	29.62	"Tanzania"	"25C"	"Pan troglodytes schweinfurthii"	100	"10.1038/s41598-019-53802-1"	"oral"	"dental calculus"	NA	"SRA"	"PRJNA531027"	"SRS4625235"
"200"	"Ozga2019"	2019	"10.1038/s41598-019-53802-1"	"Gombe National Park"	-4.69	29.62	"Tanzania"	"26C"	"Pan troglodytes schweinfurthii"	100	"10.1038/s41598-019-53802-1"	"oral"	"dental calculus"	NA	"SRA"	"PRJNA531027"	"SRS4625234"
"201"	"Ozga2019"	2019	"10.1038/s41598-019-53802-1"	"Gombe National Park"	-4.69	29.62	"Tanzania"	"27C"	"Pan troglodytes schweinfurthii"	100	"10.1038/s41598-019-53802-1"	"oral"	"dental calculus"	NA	"SRA"	"PRJNA531027"	"SRS4625233"
"202"	"Ozga2019"	2019	"10.1038/s41598-019-53802-1"	"Gombe National Park"	-4.69	29.62	"Tanzania"	"28C"	"Pan troglodytes schweinfurthii"	100	"10.1038/s41598-019-53802-1"	"oral"	"dental calculus"	NA	"SRA"	"PRJNA531027"	"SRS4625232"
"203"	"Ozga2019"	2019	"10.1038/s41598-019-53802-1"	"Gombe National Park"	-4.69	29.62	"Tanzania"	"29C"	"Pan troglodytes schweinfurthii"	100	"10.1038/s41598-019-53802-1"	"oral"	"dental calculus"	NA	"SRA"	"PRJNA531027"	"SRS4625240"
"204"	"Ottoni2019"	2019	"10.1038/s41598-019-56074-x"	"Gabbanat al-Qurud"	25.741	32.592	"Egypt"	"BB01"	"Papio hamadryas"	100	"10.1038/s41598-019-56074-x"	"oral"	"dental calculus"	NA	"ENA"	"PRJEB34875"	"ERS3887040"
"205"	"Ottoni2019"	2019	"10.1038/s41598-019-56074-x"	"Gabbanat al-Qurud"	25.741	32.592	"Egypt"	"BB05"	"Papio anubis"	100	"10.1038/s41598-019-56074-x"	"oral"	"dental calculus"	NA	"ENA"	"PRJEB34875"	"ERS3887041"
"206"	"Ottoni2019"	2019	"10.1038/s41598-019-56074-x"	"Gabbanat al-Qurud"	25.741	32.592	"Egypt"	"BB06"	"Papio anubis"	100	"10.1038/s41598-019-56074-x"	"oral"	"dental calculus"	NA	"ENA"	"PRJEB34875"	"ERS3887042"
"207"	"Ottoni2019"	2019	"10.1038/s41598-019-56074-x"	"Gabbanat al-Qurud"	25.741	32.592	"Egypt"	"BB08"	"Papio hamadryas"	100	"10.1038/s41598-019-56074-x"	"oral"	"dental calculus"	NA	"ENA"	"PRJEB34875"	"ERS3887043"
"208"	"Ottoni2019"	2019	"10.1038/s41598-019-56074-x"	"Gabbanat al-Qurud"	25.741	32.592	"Egypt"	"BB09"	"Papio hamadryas"	100	"10.1038/s41598-019-56074-x"	"oral"	"dental calculus"	NA	"ENA"	"PRJEB34875"	"ERS3887044"
"209"	"Ottoni2019"	2019	"10.1038/s41598-019-56074-x"	"Gabbanat al-Qurud"	25.741	32.592	"Egypt"	"BB11"	"Papio sp."	100	"10.1038/s41598-019-56074-x"	"oral"	"dental calculus"	NA	"ENA"	"PRJEB34875"	"ERS3887045"
"210"	"Ottoni2019"	2019	"10.1038/s41598-019-56074-x"	"Zoological Society of Philadelphia"	39.97	-75.19	"USA"	"ANSP11833"	"Papio hamadryas"	100	"10.1038/s41598-019-56074-x"	"oral"	"dental calculus"	NA	"ENA"	"PRJEB34875"	"ERS3887046"
"211"	"Ottoni2019"	2019	"10.1038/s41598-019-56074-x"	"Zoological Society of Philadelphia"	39.97	-75.19	"USA"	"ANSP3271"	"Papio hamadryas"	100	"10.1038/s41598-019-56074-x"	"oral"	"dental calculus"	NA	"ENA"	"PRJEB34875"	"ERS3887047"
"212"	"Zhou2018"	2018	"10.1016/j.cub.2018.05.058"	"St. Olav's Cathedral"	63.425	10.392	"Norway"	"SK152"	"Homo sapiens"	800	"10.1016/j.cub.2018.05.058"	"oral"	"dental calculus"	NA	"UCPH ERDA"	NA	"E56xgi8CEl"
"213"	"Willman2018"	2018	"10.1371/journal.pone.0196482"	"Le Mans"	48.006	0.199	"France"	"213"	"Homo sapiens"	200	"10.1371/journal.pone.0196482"	"skeletal tissue"	"tooth"	NA	"SRA"	"PRJNA302605"	"SRS1170472"
"214"	"Willman2018"	2018	"10.1371/journal.pone.0196482"	"Le Mans"	48.006	0.199	"France"	"306"	"Homo sapiens"	200	"10.1371/journal.pone.0196482"	"skeletal tissue"	"tooth"	NA	"SRA"	"PRJNA302605"	"SRS2213343"
"215"	"Willman2018"	2018	"10.1371/journal.pone.0196482"	"Le Mans"	48.006	0.199	"France"	"308"	"Homo sapiens"	200	"10.1371/journal.pone.0196482"	"skeletal tissue"	"tooth"	NA	"SRA"	"PRJNA302605"	"SRS2213341"
"216"	"Willman2018"	2018	"10.1371/journal.pone.0196482"	"Le Mans"	48.006	0.199	"France"	"309"	"Homo sapiens"	200	"10.1371/journal.pone.0196482"	"skeletal tissue"	"tooth"	NA	"SRA"	"PRJNA302605"	"SRS2213347"
"217"	"Willman2018"	2018	"10.1371/journal.pone.0196482"	"Le Mans"	48.006	0.199	"France"	"403"	"Homo sapiens"	200	"10.1371/journal.pone.0196482"	"skeletal tissue"	"tooth"	NA	"SRA"	"PRJNA302605"	"SRS2213345"
"218"	"Willman2018"	2018	"10.1371/journal.pone.0196482"	"Le Mans"	48.006	0.199	"France"	"406"	"Homo sapiens"	200	"10.1371/journal.pone.0196482"	"skeletal tissue"	"tooth"	NA	"SRA"	"PRJNA302605"	"SRS2213344"
"219"	"Willman2018"	2018	"10.1371/journal.pone.0196482"	"Le Mans"	48.006	0.199	"France"	"702"	"Homo sapiens"	200	"10.1371/journal.pone.0196482"	"skeletal tissue"	"bone"	NA	"SRA"	"PRJNA302605"	"SRS2213350"
"220"	"Willman2018"	2018	"10.1371/journal.pone.0196482"	"Le Mans"	48.006	0.199	"France"	"312"	"Homo sapiens"	200	"10.1371/journal.pone.0196482"	"skeletal tissue"	"bone"	NA	"SRA"	"PRJNA302605"	"SRS2213346"
"221"	"Willman2018"	2018	"10.1371/journal.pone.0196482"	"Le Mans"	48.006	0.199	"France"	"307"	"Homo sapiens"	200	"10.1371/journal.pone.0196482"	"skeletal tissue"	"bone"	NA	"SRA"	"PRJNA302605"	"SRS2213342"
"222"	"Ozga2016"	2016	"10.1002/ajpa.22960"	"Norris Farms"	40.23	-90.143	"USA"	"NF-217C-SG"	"Homo sapiens"	700	"10.1002/ajpa.22960"	"oral"	"dental calculus"	NA	"SRA"	"PRJNA293758"	"SRS1052916"
"223"	"Ozga2016"	2016	"10.1002/ajpa.22960"	"Norris Farms"	40.23	-90.143	"USA"	"NF-47C-SG"	"Homo sapiens"	700	"10.1002/ajpa.22960"	"oral"	"dental calculus"	NA	"SRA"	"PRJNA293758"	"SRS1052918"
"224"	"Ozga2016"	2016	"10.1002/ajpa.22960"	"Norris Farms"	40.23	-90.143	"USA"	"NF-47D-SG"	"Homo sapiens"	700	"10.1002/ajpa.22960"	"skeletal tissue"	"tooth"	NA	"SRA"	"PRJNA293758"	"SRS1052917"
"225"	"Ozga2016"	2016	"10.1002/ajpa.22960"	"Norris Farms"	40.23	-90.143	"USA"	"NF-217D-SG"	"Homo sapiens"	700	"10.1002/ajpa.22960"	"skeletal tissue"	"tooth"	NA	"SRA"	"PRJNA293758"	"SRS1052915"
"226"	"NievesColon2020"	2020	"10.1093/molbev/msz267"	"Paso del Indio"	18.41	-66.33	"USA"	"PI-420A-C"	"Homo sapiens"	700	"10.1093/molbev/msz267"	"oral"	"dental calculus"	NA	"SRA"	"PRJNA557308"	"SRS5211976"
"227"	"SantiagoRodriguez2016"	2016	"10.1093/femsec/fiw182"	"Cuzco"	-13.53	-71.96	"Peru"	"FI3"	"Homo sapiens"	600	"10.1093/femsec/fiw182"	"gut"	"intestine"	NA	"MG-RAST"	"mgp13354"	"mgs295853"
"228"	"SantiagoRodriguez2016"	2016	"10.1093/femsec/fiw182"	"Cuzco"	-13.53	-71.96	"Peru"	"FI12"	"Homo sapiens"	600	"10.1093/femsec/fiw182"	"gut"	"intestine"	NA	"MG-RAST"	"mgp13354"	"mgs297488"
"229"	"SantiagoRodriguez2017"	2017	"10.3390/genes8110310"	"Sacristy of the Basilica of St. Domenico Maggiore"	40.848	14.254	"Italy"	"NASD22"	"Homo sapiens"	600	"10.3390/genes8110310"	"gut"	"intestine"	NA	"MG-RAST"	"mgp13354"	"mgs295871"
"230"	"SantiagoRodriguez2017"	2017	"10.3390/genes8110310"	"Sacristy of the Basilica of St. Domenico Maggiore"	40.848	14.254	"Italy"	"NASD3"	"Homo sapiens"	500	"10.3390/genes8110310"	"gut"	"intestine"	NA	"MG-RAST"	"mgp13354"	"mgs295859"
"231"	"SantiagoRodriguez2017"	2017	"10.3390/genes8110310"	"Sacristy of the Basilica of St. Domenico Maggiore"	40.848	14.254	"Italy"	"NASD14"	"Homo sapiens"	500	"10.3390/genes8110310"	"gut"	"intestine"	NA	"MG-RAST"	"mgp13354"	"mgs295862"
"232"	"SantiagoRodriguez2017"	2017	"10.3390/genes8110310"	"Sacristy of the Basilica of St. Domenico Maggiore"	40.848	14.254	"Italy"	"NASD27"	"Homo sapiens"	500	"10.3390/genes8110310"	"gut"	"intestine"	NA	"MG-RAST"	"mgp13354"	"mgs295868"
"233"	"SantiagoRodriguez2017"	2017	"10.3390/genes8110310"	"Sacristy of the Basilica of St. Domenico Maggiore"	40.848	14.254	"Italy"	"NASD29"	"Homo sapiens"	500	"10.3390/genes8110310"	"gut"	"intestine"	NA	"MG-RAST"	"mgp13354"	"mgs295865"
"234"	"Maixner2016"	2016	"10.1126/science.aad2545"	"Hauslabjoch"	46.773	10.837	"Italy"	"Iceman Stomach corpus, content I 1054"	"Homo sapiens"	5300	"10.1126/science.aad2545"	"gut"	"digestive tract contents"	2010	"ENA"	"PRJEB11511"	"ERS942275,ERS942266"
"235"	"Maixner2016"	2016	"10.1126/science.aad2545"	"Hauslabjoch"	46.773	10.837	"Italy"	"Iceman Stomach corpus, content II 1054"	"Homo sapiens"	5300	"10.1126/science.aad2545"	"gut"	"digestive tract contents"	2010	"ENA"	"PRJEB11511"	"ERS942267,ERS942277"
"236"	"Maixner2016"	2016	"10.1126/science.aad2545"	"Hauslabjoch"	46.773	10.837	"Italy"	"Iceman Stomach corpus, surface 1054"	"Homo sapiens"	5300	"10.1126/science.aad2545"	"gut"	"digestive tract contents"	2010	"ENA"	"PRJEB11511"	"ERS942270,ERS942274,ERS942269"
"237"	"Maixner2016"	2016	"10.1126/science.aad2545"	"Hauslabjoch"	46.773	10.837	"Italy"	"Iceman Stomach antrum, content 1051"	"Homo sapiens"	5300	"10.1126/science.aad2545"	"gut"	"digestive tract contents"	2010	"ENA"	"PRJEB11511"	"ERS942268,ERS942271"
"238"	"Maixner2016"	2016	"10.1126/science.aad2545"	"Hauslabjoch"	46.773	10.837	"Italy"	"Iceman Stomach antrum, surface 1051"	"Homo sapiens"	5300	"10.1126/science.aad2545"	"gut"	"digestive tract contents"	2010	"ENA"	"PRJEB11511"	"ERS942265,ERS942273"
"239"	"Maixner2016"	2016	"10.1126/science.aad2545"	"Hauslabjoch"	46.773	10.837	"Italy"	"Iceman Small intestine 1063"	"Homo sapiens"	5300	"10.1126/science.aad2545"	"gut"	"digestive tract contents"	NA	"ENA"	"PRJEB11511"	"ERS942272"
"240"	"Maixner2016"	2016	"10.1126/science.aad2545"	"Hauslabjoch"	46.773	10.837	"Italy"	"Iceman Large intestine, upper part I 1036"	"Homo sapiens"	5300	"10.1126/science.aad2545"	"gut"	"digestive tract contents"	NA	"ENA"	"PRJEB11511"	"ERS942281"
"241"	"Maixner2016"	2016	"10.1126/science.aad2545"	"Hauslabjoch"	46.773	10.837	"Italy"	"Iceman Large intestine, upper part II 1036"	"Homo sapiens"	5300	"10.1126/science.aad2545"	"gut"	"digestive tract contents"	NA	"ENA"	"PRJEB11511"	"ERS942282"
"242"	"Maixner2016"	2016	"10.1126/science.aad2545"	"Hauslabjoch"	46.773	10.837	"Italy"	"Iceman Large intestine, lower part 225"	"Homo sapiens"	5300	"10.1126/science.aad2545"	"gut"	"digestive tract contents"	NA	"ENA"	"PRJEB11511"	"ERS942276"
"243"	"Maixner2016"	2016	"10.1126/science.aad2545"	"Hauslabjoch"	46.773	10.837	"Italy"	"Iceman Muscle tissue, Muscle 1 and 2"	"Homo sapiens"	5300	"10.1126/science.aad2545"	"soft tissue"	"muscle tissue"	NA	"ENA"	"PRJEB11511"	"ERS942279,ERS942280"
"244"	"Tett2019"	2019	"10.1016/j.chom.2019.08.018"	"Cueva de los Muertos Chiquitos (Zape)"	25.771	-105.786	"Mexico"	"Coprolite 14"	"Homo sapiens"	1300	"10.2307/277801"	"gut"	"palaeofaeces"	1960	"ENA"	"PRJEB31971"	"ERS3348200"
"245"	"Tett2019"	2019	"10.1016/j.chom.2019.08.018"	"Cueva de los Muertos Chiquitos (Zape)"	25.771	-105.786	"Mexico"	"Coprolite 16"	"Homo sapiens"	1300	"10.2307/277801"	"gut"	"palaeofaeces"	1960	"ENA"	"PRJEB31971"	"ERS3348201"
"246"	"Tett2019"	2019	"10.1016/j.chom.2019.08.018"	"Cueva de los Muertos Chiquitos (Zape)"	25.771	-105.786	"Mexico"	"Coprolite 19"	"Homo sapiens"	1300	"10.2307/277801"	"gut"	"palaeofaeces"	1960	"ENA"	"PRJEB31971"	"ERS3348202"
"247"	"Tett2019"	2019	"10.1016/j.chom.2019.08.018"	"Hauslabjoch"	46.773	10.837	"Italy"	"Iceman"	"Homo sapiens"	5300	"10.1007/978-3-7091-6599-7_7"	"gut"	"large intestine"	NA	"ENA"	"PRJEB31971"	"ERS3348203"
"248"	"Hagan2019"	2019	"10.1002/ajpa.23978"	"Cueva de los Muertos Chiquitos (Zape)"	25.771	-105.786	"Mexico"	"Zape2"	"Canis lupus"	1300	"10.2307/277801"	"gut"	"palaeofaeces"	1960	"ENA"	"PRJEB33577"	"ERS4044029,ERS4044039,ERS4044041,ERS4044043,ERS4044047,ERS4044049,ERS4044052,ERS4044055,ERS4044057,ERS4044058"
"249"	"Hagan2019"	2019	"10.1002/ajpa.23978"	"Cueva de los Muertos Chiquitos (Zape)"	25.771	-105.786	"Mexico"	"Zape5"	"Homo sapiens"	1300	"10.2307/277801"	"gut"	"palaeofaeces"	1960	"ENA"	"PRJEB33577"	"ERS4044025,ERS4044028,ERS4044033,ERS4044034,ERS4044036,ERS4044038,ERS4044040,ERS4044044,ERS4044046,ERS4044048"
"250"	"Hagan2019"	2019	"10.1002/ajpa.23978"	"Cueva de los Muertos Chiquitos (Zape)"	25.771	-105.786	"Mexico"	"Zape28"	"Homo sapiens"	1300	"10.2307/277801"	"gut"	"palaeofaeces"	1960	"ENA"	"PRJEB33577"	"ERS4044024,ERS4044027,ERS4044031,ERS4044032,ERS4044035,ERS4044042,ERS4044045,ERS4044051,ERS4044054,ERS4044056"
"251"	"Rifkin2020"	2020	"10.1186/s40168-020-00832-x"	"Bushman Rock Shelter"	-24.74	30.56	"South Africa"	"BRS2"	"Homo sapiens"	500	"10.1186/s40168-020-00832-x"	"gut"	"palaeofaeces"	NA	"ENA"	"PRJNA527177"	"SRS4491531"
"252"	"Rifkin2020"	2020	"10.1186/s40168-020-00832-x"	"Bushman Rock Shelter"	-24.74	30.56	"South Africa"	"BRS3"	"Homo sapiens"	500	"10.1186/s40168-020-00832-x"	"gut"	"palaeofaeces"	NA	"ENA"	"PRJNA527177"	"SRS4491528"
"253"	"Rifkin2020"	2020	"10.1186/s40168-020-00832-x"	"Bushman Rock Shelter"	-24.74	30.56	"South Africa"	"BRS4"	"Homo sapiens"	500	"10.1186/s40168-020-00832-x"	"gut"	"palaeofaeces"	NA	"ENA"	"PRJNA527177"	"SRS4491529"
"254"	"Borry2020"	2020	"10.7717/peerj.9001"	"Cueva de los Muertos Chiquitos (Zape)"	25.771	-105.786	"Mexico"	"Zape 23"	"Homo sapiens"	1300	"10.2307/277801"	"gut"	"palaeofaeces"	1960	"ENA"	"PRJEB35362"	"ERS4181283"
"255"	"Borry2020"	2020	"10.7717/peerj.9001"	"Cueva de los Muertos Chiquitos (Zape)"	25.771	-105.786	"Mexico"	"Zape 25"	"Homo sapiens"	1300	"10.2307/277801"	"gut"	"palaeofaeces"	1960	"ENA"	"PRJEB35362"	"ERS4181284"
"256"	"Borry2020"	2020	"10.7717/peerj.9001"	"Cueva de los Muertos Chiquitos (Zape)"	25.771	-105.786	"Mexico"	"Zape 27"	"Homo sapiens"	1300	"10.2307/277801"	"gut"	"palaeofaeces"	1960	"ENA"	"PRJEB35362"	"ERS4181285"
"257"	"Borry2020"	2020	"10.7717/peerj.9001"	"Cueva de los Muertos Chiquitos (Zape)"	25.771	-105.786	"Mexico"	"Zape 29"	"Homo sapiens"	1300	"10.2307/277801"	"gut"	"palaeofaeces"	1960	"ENA"	"PRJEB35362"	"ERS4181286"
"258"	"Borry2020"	2020	"10.7717/peerj.9001"	"Cueva de los Muertos Chiquitos (Zape)"	25.771	-105.786	"Mexico"	"Zape 31"	"Homo sapiens"	1300	"10.2307/277801"	"gut"	"palaeofaeces"	1960	"ENA"	"PRJEB35362"	"ERS4181287"
"259"	"Borry2020"	2020	"10.7717/peerj.9001"	"Yorkshire"	53.8	-2.07	"United Kingdom"	"YRK001"	"Canis lupus"	400	"10.7717/peerj.9001"	"gut"	"palaeofaeces"	NA	"ENA"	"PRJEB35362"	"ERS4181282"
"260"	"Ferrari2018"	2018	"10.3390/genes9090436"	"Yuribey River"	68.633	71.666	"Russia"	"Lyuba abdominal oblique muscle"	"Mammuthus primigenius"	41800	"10.3390/genes9090436"	"soft tissue"	"muscle tissue"	NA	"SRA"	"PRJNA395646"	"SRS2390527"
"261"	"Ferrari2018"	2018	"10.3390/genes9090436"	"Yuribey River"	68.633	71.666	"Russia"	"Lyuba abdominal subcutaneous fat and muscle"	"Mammuthus primigenius"	41800	"10.3390/genes9090436"	"soft tissue"	"muscle tissue"	NA	"SRA"	"PRJNA395646"	"SRS2390528"
"262"	"Ferrari2018"	2018	"10.3390/genes9090436"	"Yuribey River"	68.633	71.666	"Russia"	"Lyuba cheek fat"	"Mammuthus primigenius"	41800	"10.3390/genes9090436"	"soft tissue"	"buccal fat pad"	NA	"SRA"	"PRJNA395646"	"SRS2390529"
"263"	"Ferrari2018"	2018	"10.3390/genes9090436"	"Yuribey River"	68.633	71.666	"Russia"	"Lyuba omentum"	"Mammuthus primigenius"	41800	"10.3390/genes9090436"	"soft tissue"	"omentum"	NA	"SRA"	"PRJNA395646"	"SRS2390530"
"264"	"Ferrari2018"	2018	"10.3390/genes9090436"	"Yuribey River"	68.633	71.666	"Russia"	"Lyuba peritoneum"	"Mammuthus primigenius"	41800	"10.3390/genes9090436"	"soft tissue"	"peritoneum"	NA	"SRA"	"PRJNA395646"	"SRS2390526"
"265"	"Ferrari2018"	2018	"10.3390/genes9090436"	"Yuribey River"	68.633	71.666	"Russia"	"Lyuba intestinal tissue 1"	"Mammuthus primigenius"	41800	"10.3390/genes9090436"	"soft tissue"	"intestine"	NA	"SRA"	"PRJNA395646"	"SRS2390532"
"266"	"Ferrari2018"	2018	"10.3390/genes9090436"	"Yuribey River"	68.633	71.666	"Russia"	"Lyuba intestinal tissue 2"	"Mammuthus primigenius"	41800	"10.3390/genes9090436"	"soft tissue"	"intestine"	NA	"SRA"	"PRJNA395646"	"SRS2390531"
"267"	"Ferrari2018"	2018	"10.3390/genes9090436"	"Yuribey River"	68.633	71.666	"Russia"	"Lyuba caecum"	"Mammuthus primigenius"	41800	"10.3390/genes9090436"	"soft tissue"	"caecum"	NA	"SRA"	"PRJNA395646"	"SRS2390534"
"268"	"McDonough2018"	2018	"10.1093/jmammal/gyy080"	"Peru: Cusco; Occobamba Valley, Tocopoqueu"	-13.47	-73.56	"Peru"	"Conepatus chinga USNM 194319 Bone"	"Conepatus chinga"	100	"10.1093/jmammal/gyy080"	"skeletal tissue"	"bone"	NA	"SRA"	"PRJNA438985"	"SRS3118688"
"269"	"McDonough2018"	2018	"10.1093/jmammal/gyy080"	"Peru: Cusco; Occobamba Valley, Tocopoqueu"	-13.47	-73.56	"Peru"	"Conepatus chinga USNM 194319 Claw"	"Conepatus chinga"	100	"10.1093/jmammal/gyy080"	"soft tissue"	"keratinous claw"	NA	"SRA"	"PRJNA438985"	"SRS3118688"
"270"	"McDonough2018"	2018	"10.1093/jmammal/gyy080"	"Peru: Cusco; Occobamba Valley, Tocopoqueu"	-13.47	-73.56	"Peru"	"Conepatus chinga USNM 194319 Osteocrust"	"Conepatus chinga"	100	"10.1093/jmammal/gyy080"	"soft tissue"	"muscle tissue"	NA	"SRA"	"PRJNA438985"	"SRS3118688"
"271"	"McDonough2018"	2018	"10.1093/jmammal/gyy080"	"Peru: Cusco; Occobamba Valley, Tocopoqueu"	-13.47	-73.56	"Peru"	"Conepatus chinga USNM 194319 Skin"	"Conepatus chinga"	100	"10.1093/jmammal/gyy080"	"soft tissue"	"skin"	NA	"SRA"	"PRJNA438985"	"SRS3118688"
"272"	"McDonough2018"	2018	"10.1093/jmammal/gyy080"	"Kenya: Nâ€™Guasso Njiro River, SÂ "	1	37	"Kenya"	"Gerbilliscus boehmi, USNM 162251 Bone"	"Gerbilliscus boehmi"	100	"10.1093/jmammal/gyy080"	"skeletal tissue"	"bone"	NA	"SRA"	"PRJNA438985"	"SRS3151295"
"273"	"McDonough2018"	2018	"10.1093/jmammal/gyy080"	"Kenya: Nâ€™Guasso Njiro River, SÂ "	1	37	"Kenya"	"Gerbilliscus boehmi, USNM 162251 Claw"	"Gerbilliscus boehmi"	100	"10.1093/jmammal/gyy080"	"soft tissue"	"keratinous claw"	NA	"SRA"	"PRJNA438985"	"SRS3151295"
"274"	"McDonough2018"	2018	"10.1093/jmammal/gyy080"	"Kenya: Nâ€™Guasso Njiro River, SÂ "	1	37	"Kenya"	"Gerbilliscus boehmi, USNM 162251 Osteocrust"	"Gerbilliscus boehmi"	100	"10.1093/jmammal/gyy080"	"soft tissue"	"muscle tissue"	NA	"SRA"	"PRJNA438985"	"SRS3151295"
"275"	"McDonough2018"	2018	"10.1093/jmammal/gyy080"	"Kenya: Nâ€™Guasso Njiro River, SÂ "	1	37	"Kenya"	"Gerbilliscus boehmi, USNM 162251 Skin"	"Gerbilliscus boehmi"	100	"10.1093/jmammal/gyy080"	"soft tissue"	"skin"	NA	"SRA"	"PRJNA438985"	"SRS3151295"
"276"	"McDonough2018"	2018	"10.1093/jmammal/gyy080"	"Indonesia: Celebes Island, GimpoeÂ "	-2.06	120.37	"Indonesia"	"Strigocuscus celebensis USNM 219469 Bone"	"Strigocuscus celebensis"	100	"10.1093/jmammal/gyy080"	"skeletal tissue"	"bone"	NA	"SRA"	"PRJNA438985"	"SRS3118689"
"277"	"McDonough2018"	2018	"10.1093/jmammal/gyy080"	"Indonesia: Celebes Island, GimpoeÂ "	-2.06	120.37	"Indonesia"	"Strigocuscus celebensis USNM 219469 Claw"	"Strigocuscus celebensis"	100	"10.1093/jmammal/gyy080"	"soft tissue"	"keratinous claw"	NA	"SRA"	"PRJNA438985"	"SRS3118689"
"278"	"McDonough2018"	2018	"10.1093/jmammal/gyy080"	"Indonesia: Celebes Island, GimpoeÂ "	-2.06	120.37	"Indonesia"	"Strigocuscus celebensis USNM 219469 Osteocrust"	"Strigocuscus celebensis"	100	"10.1093/jmammal/gyy080"	"soft tissue"	"muscle tissue"	NA	"SRA"	"PRJNA438985"	"SRS3118689"
"279"	"McDonough2018"	2018	"10.1093/jmammal/gyy080"	"Indonesia: Celebes Island, GimpoeÂ "	-2.06	120.37	"Indonesia"	"Strigocuscus celebensis USNM 219469 Skin"	"Strigocuscus celebensis"	100	"10.1093/jmammal/gyy080"	"soft tissue"	"skin"	NA	"SRA"	"PRJNA438985"	"SRS3118689"
"280"	"Campana2014"	2014	"10.1186/1756-0500-7-111"	"Teposcolula Yucundaa"	17.49	-97.46	"Mexico"	"TP4"	"Homo sapiens"	400	"10.7183/1045-6635.23.4.467"	"skeletal tissue"	"bone"	2006	"SRA"	"PRJNA205039"	"SRS428959"
"281"	"Campana2014"	2014	"10.1186/1756-0500-7-111"	"Teposcolula Yucundaa"	17.49	-97.46	"Mexico"	"TP10"	"Homo sapiens"	400	"10.7183/1045-6635.23.4.467"	"skeletal tissue"	"bone"	2006	"SRA"	"PRJNA205039"	"SRS428961"
"282"	"Campana2014"	2014	"10.1186/1756-0500-7-111"	"Teposcolula Yucundaa"	17.49	-97.46	"Mexico"	"TP18"	"Homo sapiens"	400	"10.7183/1045-6635.23.4.467"	"skeletal tissue"	"bone"	2006	"SRA"	"PRJNA205039"	"SRS428962"
"283"	"Campana2014"	2014	"10.1186/1756-0500-7-111"	"Teposcolula Yucundaa"	17.49	-97.46	"Mexico"	"TP37"	"Homo sapiens"	400	"10.7183/1045-6635.23.4.467"	"skeletal tissue"	"bone"	2006	"SRA"	"PRJNA205039"	"SRS428963"
"284"	"Campana2014"	2014	"10.1186/1756-0500-7-111"	"Teposcolula Yucundaa"	17.49	-97.46	"Mexico"	"TP9"	"Homo sapiens"	400	"10.7183/1045-6635.23.4.467"	"skeletal tissue"	"bone"	2006	"SRA"	"PRJNA205039"	"SRS428960"
